,index,team_abbr,opp_abbr,pf,pa,pace,location,datetime,true_pace,location_numeric,margin,eigen_opp_rating,eigen_team_rating,eigen_opp_game_score,eigen_team_game_score,em_opp_rating,em_team_rating,em_opp_game_score,em_team_game_score,adj_em_opp_rating,adj_em_team_rating,adj_em_opp_game_score,adj_em_team_game_score,team_most_recent_gs1,team_most_recent_gs2,team_most_recent_gs3,opp_most_recent_gs1,opp_most_recent_gs2,opp_most_recent_gs3,team_rating,opp_rating,team_rating*opp_rating
1176,2021-12-30-19-coastal-carolina,COASTAL-CAROLINA,LOUISIANA-MONROE,94,64,74.3,Home,2021-12-30,True,1,30,47.86871624421886,47.948742617818255,-1627.5363523034412,1630.2572490058205,-11.263546194928153,0.2719648532490737,382.9605706275572,9.246805010468506,-9.332787958974235,-1.6032976458610608,317.31479060512396,-54.51211995927607,12.826381166888487,-8.016488229305304,1.6032976458610608,9.332787958974235,-121.32624346666505,-83.99509163076812,-1.6032976458610608,-9.332787958974235,14.963236963943846
1177,2022-01-01-14-coastal-carolina,COASTAL-CAROLINA,LOUISIANA-LAFAYETTE,64,65,68.7,Home,2022-01-01,True,1,-1,47.91929613339689,47.948742617818255,-143.75788840019067,143.84622785345476,-3.9726389079191904,0.2719648532490737,11.917916723757571,0.8158945597472211,-3.5053129279633293,-1.6032976458610608,10.515938783889988,-4.809892937583182,-54.51211995927607,12.826381166888487,-8.016488229305304,-42.06375513555995,66.60094563130326,45.56906806352328,-1.6032976458610608,-3.5053129279633293,5.620059965409948
1178,2022-01-06-19-troy,COASTAL-CAROLINA,TROY,59,69,68.3,Away,2022-01-06,True,-1,-10,47.92003023933986,47.948742617818255,670.8804233507581,-671.2823966494556,-3.8668202029754184,0.2719648532490737,-54.13548284165586,-3.807507945487032,-2.104815858987031,-1.6032976458610608,-29.467422025818436,22.446167042054853,-4.809892937583182,-54.51211995927607,12.826381166888487,18.94334273088328,-23.152974448857343,-0.0,-1.6032976458610608,-2.104815858987031,3.3746463116849337
1179,2022-01-20-19-georgia-southern,COASTAL-CAROLINA,GEORGIA-SOUTHERN,76,72,68.0,Away,2022-01-20,True,-1,4,47.8792805203548,47.948742617818255,0.0,0.0,-9.740744166035142,0.2719648532490737,-0.0,0.0,-8.798241885493649,-1.6032976458610608,-0.0,-0.0,6.413190583444243,8.016488229305304,22.446167042054853,87.9824188549365,-43.99120942746825,193.56132148086027,-1.6032976458610608,-8.798241885493649,14.106200502728148
1180,2022-01-22-14-georgia-state,COASTAL-CAROLINA,GEORGIA-STATE,72,68,68.5,Away,2022-01-22,True,-1,4,47.940034302915905,47.948742617818255,0.0,0.0,-0.983307105842357,0.2719648532490737,-0.0,0.0,0.27586606053091683,-1.6032976458610608,0.0,-0.0,-0.0,6.413190583444243,8.016488229305304,0.8275981815927504,-3.5862587869019187,-0.8275981815927504,-1.6032976458610608,0.27586606053091683,-0.4422954054221839
1181,2022-02-05-18-texas-state,COASTAL-CAROLINA,TEXAS-STATE,64,69,66.1,Away,2022-02-05,True,-1,-5,47.949818663124645,47.948742617818255,431.5483679681218,-431.5386835603643,0.42707287529140103,0.2719648532490737,3.8436558776226093,-2.4476836792416634,1.4399604042359282,-1.6032976458610608,12.959643638123353,14.429678812749547,4.809892937583182,-32.06595291722122,-0.0,8.639762425415569,12.959643638123353,-23.03936646777485,-1.6032976458610608,1.4399604042359282,-2.308685126244605
1182,2021-11-09-19-colgate,COLGATE,NORTHEASTERN,65,58,67.3,Home,2021-11-09,True,1,7,47.900922196931035,47.945743587636805,-526.9101441662414,527.4031794640049,-6.621175103765609,-0.160334453040889,72.8329261414217,-1.763678983449779,-6.968437234638104,0.48223309659515595,76.65280958101914,5.304564062546715,5.304564062546715,5.304564062546715,5.304564062546715,140.95427995382877,-17.735649936128425,43.71082223045103,0.48223309659515595,-6.968437234638104,-3.3604110660885183
1183,2021-11-13-14-north-carolina-state,COLGATE,NORTH-CAROLINA-STATE,74,77,64.6,Away,2021-11-13,True,-1,-3,47.99443003914886,47.945743587636805,335.961010274042,-335.62020511345764,6.857640672575371,-0.160334453040889,48.0034847080276,1.122341171286223,6.407012725174035,0.48223309659515595,44.84908907621825,-3.375631676166092,5.304564062546715,5.304564062546715,5.304564062546715,140.95427995382877,-17.735649936128425,43.71082223045103,0.48223309659515595,6.407012725174035,3.089673586385244
1184,2021-11-16-19-cornell,COLGATE,CORNELL,68,78,79.4,Away,2021-11-16,True,-1,-10,47.90547840272568,47.945743587636805,670.6766976381595,-671.2404102269153,-5.964414589476519,-0.160334453040889,-83.50180425267126,2.244682342572446,-5.911883312042809,0.48223309659515595,-82.76636636859932,-6.751263352332184,-3.375631676166092,5.304564062546715,5.304564062546715,-5.911883312042809,-17.735649936128425,43.71082223045103,0.48223309659515595,-5.911883312042809,-2.8509057962756303
1185,2021-11-20-17-syracuse,COLGATE,SYRACUSE,100,85,74.4,Away,2021-11-20,True,-1,15,48.03985815866536,47.945743587636805,-528.438439745319,527.4031794640049,13.405939077345863,-0.160334453040889,-147.4653298508045,-1.763678983449779,10.915150136421788,0.48223309659515595,-120.06665150063967,5.304564062546715,-6.751263352332184,-3.375631676166092,5.304564062546715,207.38785259201399,414.77570518402797,43.71082223045103,0.48223309659515595,10.915150136421788,5.2636466500877175
1186,2021-11-24-19-harvard,COLGATE,HARVARD,84,89,71.7,Away,2021-11-24,True,-1,-5,47.905816545540176,47.945743587636805,431.1523489098616,-431.51169228873124,-5.915672531114069,-0.160334453040889,-53.24105278002662,1.443010077368001,-6.244403175778719,0.48223309659515595,-56.19962858200847,-4.340097869356404,5.304564062546715,-6.751263352332184,-3.375631676166092,43.71082223045103,-18.733209527336157,43.71082223045103,0.48223309659515595,-6.244403175778719,-3.0112578798443974
1187,2021-11-29-19-colgate,COLGATE,NIAGARA,59,70,64.9,Home,2021-11-29,True,1,-11,47.912102648824444,47.945743587636805,335.3847185417711,-335.62020511345764,-5.009553577771442,-0.160334453040889,-35.06687504440009,1.122341171286223,-3.2300053382972456,0.48223309659515595,-22.610037368080718,-3.375631676166092,-4.340097869356404,5.304564062546715,-6.751263352332184,-3.2300053382972456,29.07004804467521,-32.30005338297246,0.48223309659515595,-3.2300053382972456,-1.557615476305965
1188,2021-12-03-19-northeastern,COLGATE,NORTHEASTERN,69,74,63.4,Away,2021-12-03,True,-1,-5,47.900922196931035,47.945743587636805,431.1082997723793,-431.51169228873124,-6.621175103765609,-0.160334453040889,-59.59057593389048,1.443010077368001,-6.968437234638104,0.48223309659515595,-62.71593511174294,-4.340097869356404,-3.375631676166092,-4.340097869356404,5.304564062546715,-97.55812128493346,167.24249363131452,69.68437234638104,0.48223309659515595,-6.968437234638104,-3.3604110660885183
1189,2021-12-06-19-colgate,COLGATE,COLUMBIA,89,61,72.8,Home,2021-12-06,True,1,28,47.79379549760068,47.945743587636805,-1529.4014559232216,1534.2637948043778,-22.063099660616103,-0.160334453040889,706.0191891397153,-5.130702497308448,-19.913586539364996,0.48223309659515595,637.2347692596799,15.43145909104499,-4.340097869356404,-3.375631676166092,-4.340097869356404,-298.70379809047495,836.3706346533298,378.35814424793494,0.48223309659515595,-19.913586539364996,-9.602990501193597
1190,2021-12-09-20-pittsburgh,COLGATE,PITTSBURGH,68,71,65.4,Away,2021-12-09,True,-1,-3,47.965912862253916,47.945743587636805,335.7613900357774,-335.62020511345764,2.746993215511395,-0.160334453040889,19.228952508579766,1.122341171286223,2.438311339475742,0.48223309659515595,17.068179376330193,-3.375631676166092,15.43145909104499,-4.340097869356404,-3.375631676166092,-12.19155669737871,7.314934018427225,-14.62986803685445,0.48223309659515595,2.438311339475742,1.1758344276984696
1191,2021-12-12-12-st-johns-ny,COLGATE,ST-JOHNS-NY,64,82,72.1,Away,2021-12-12,True,-1,-18,48.06828500447735,47.945743587636805,1057.5022700985019,-1054.8063589280098,17.503565636943108,-0.160334453040889,385.0784440127484,3.527357966899558,16.140233595891853,0.48223309659515595,355.0851391096208,-10.60912812509343,-3.375631676166092,15.43145909104499,-4.340097869356404,145.26210236302668,290.52420472605337,-258.24373753426966,0.48223309659515595,16.140233595891853,7.7833548267160975
1192,2021-12-19-14-monmouth,COLGATE,MONMOUTH,66,77,66.3,Away,2021-12-19,True,-1,-11,47.92960185670253,47.945743587636805,718.944027850538,-719.1861538145521,-2.4871063302867924,-0.160334453040889,-37.306594954301886,2.405016795613335,1.4666699740194435,0.48223309659515595,22.000049610291654,-7.2334964489273395,-10.60912812509343,-3.375631676166092,15.43145909104499,7.3333498700972175,0.0,-13.200029766174993,0.48223309659515595,1.4666699740194435,0.7072768032545332
1193,2021-12-22-14-vermont,COLGATE,VERMONT,68,78,69.6,Away,2021-12-22,True,-1,-10,47.99653399113244,47.945743587636805,671.9514758758542,-671.2404102269153,7.1609177081299435,-0.160334453040889,100.25284791381921,2.244682342572446,5.721648165790496,0.48223309659515595,80.10307432106694,-6.751263352332184,-7.2334964489273395,-10.60912812509343,-3.375631676166092,5.721648165790496,-80.10307432106694,125.87625964739091,0.48223309659515595,5.721648165790496,2.7591681126171452
1194,2022-01-04-19-lehigh,COLGATE,LEHIGH,81,85,73.5,Away,2022-01-04,True,-1,-4,47.85056143004305,47.945743587636805,382.8044914403444,-383.56594870109444,-13.880496708655699,-0.160334453040889,-111.04397366924559,1.282675624327112,-13.583703075677894,0.48223309659515595,-108.66962460542315,-3.8578647727612476,-6.751263352332184,-7.2334964489273395,-10.60912812509343,27.167406151355788,339.5925768919474,163.00443690813472,0.48223309659515595,-13.583703075677894,-6.550511197413295
1195,2022-01-13-19-navy,COLGATE,NAVY,69,50,66.8,Away,2022-01-13,True,-1,19,47.91165873187247,47.945743587636805,-718.6748809780871,719.1861538145521,-5.073542593812874,-0.160334453040889,76.10313890719311,-2.405016795613335,-6.396141377697448,0.48223309659515595,95.94212066546172,7.2334964489273395,11.091361221688587,-3.8578647727612476,-6.751263352332184,-63.961413776974474,-140.71511030934386,-102.33826204315916,0.48223309659515595,-6.396141377697448,-3.084431062827447
1196,2022-01-24-19-colgate,COLGATE,LOYOLA-MD,65,52,67.0,Home,2022-01-24,True,1,13,47.85929770932913,47.945743587636805,-813.6080610585951,815.0776409898257,-12.621193785234652,-0.160334453040889,214.5602943489891,-2.725685701695113,-10.496826915876445,0.48223309659515595,178.44605756989958,8.197962642117652,7.2334964489273395,7.2334964489273395,11.091361221688587,-94.471442242888,136.4587499063938,-83.97461532701156,0.48223309659515595,-10.496826915876445,-5.061917348066479
1197,2022-01-31-18-lafayette,COLGATE,LAFAYETTE,72,61,65.4,Away,2022-01-31,True,-1,11,47.832798986528424,47.945743587636805,-334.829592905699,335.62020511345764,-16.440888416910582,-0.160334453040889,115.08621891837407,-1.122341171286223,-17.181729566428398,0.48223309659515595,120.27210696499878,3.375631676166092,-3.8578647727612476,8.197962642117652,7.2334964489273395,137.45383653142719,257.725943496426,-154.6355660978556,0.48223309659515595,-17.181729566428398,-8.285598653679314
1198,2022-02-07-18-colgate,COLGATE,HOLY-CROSS,87,60,71.5,Home,2022-02-07,True,1,27,47.791153873526525,47.945743587636805,-1481.5257700793222,1486.318051216741,-22.443880174863295,-0.160334453040889,695.7602854207621,-4.970368044267559,-21.29621678651245,0.48223309659515595,660.1827203818859,14.949225994449835,6.751263352332184,8.680195738712808,3.375631676166092,-0.0,-21.29621678651245,-127.7773007190747,0.48223309659515595,-21.29621678651245,-10.269740566721639
1199,2021-11-11-19-college-of-charleston,COLLEGE-OF-CHARLESTON,SOUTH-CAROLINA-STATE,106,74,92.9,Home,2021-11-11,True,1,32,47.83245350371034,47.945799672969414,-1721.9683261335722,1726.048788226899,-16.490688510126006,-0.15224995608207337,593.6647863645362,-5.480998418954641,-16.47620988359109,-0.8262163988512032,593.1435558092792,-29.743790358643317,-29.743790358643317,-29.743790358643317,-29.743790358643317,197.71451860309307,209.9365383175289,303.0256852346697,-0.8262163988512032,-16.47620988359109,13.612914796737233
1200,2021-11-12-19-college-of-charleston,COLLEGE-OF-CHARLESTON,LIPSCOMB,86,77,84.6,Home,2021-11-12,True,1,9,47.877654797412305,47.945799672969414,-622.40951236636,623.2953957486023,-9.975086222546281,-0.15224995608207337,129.67612089310165,-1.9792494290669538,-10.853616919483407,-0.8262163988512032,141.0970199532843,-10.740813185065642,-29.743790358643317,-29.743790358643317,-29.743790358643317,-104.96826915876446,209.9365383175289,303.0256852346697,-0.8262163988512032,-10.853616919483407,8.967436285726071
1201,2021-11-13-17-college-of-charleston,COLLEGE-OF-CHARLESTON,LOYOLA-MD,79,72,76.9,Home,2021-11-13,True,1,7,47.85929770932913,47.945799672969414,-526.4522748026204,527.4037964026636,-12.621193785234652,-0.15224995608207337,138.83313163758118,-1.674749516902807,-10.496826915876445,-0.8262163988512032,115.4650960746409,-9.088380387363236,-10.740813185065642,-29.743790358643317,-29.743790358643317,-104.96826915876446,209.9365383175289,303.0256852346697,-0.8262163988512032,-10.496826915876445,8.67265053379982
1202,2021-11-16-20-college-of-charleston,COLLEGE-OF-CHARLESTON,NORTH-CAROLINA,83,94,86.6,Home,2021-11-16,True,1,-11,48.08275875961665,47.945799672969414,336.5793113173166,-335.6205977107859,19.589904862480978,-0.15224995608207337,137.12933403736685,1.0657496925745136,19.723935914863738,-0.8262163988512032,138.06755140404616,5.783514791958423,-9.088380387363236,-10.740813185065642,-29.743790358643317,216.9632950635011,394.4787182972748,303.0256852346697,-0.8262163988512032,19.723935914863738,-16.29623930275063
1203,2021-11-22-20-oklahoma-state,COLLEGE-OF-CHARLESTON,OKLAHOMA-STATE,66,96,85.0,Away,2021-11-22,True,-1,-30,48.088250044073,47.945799672969414,1635.000501498482,-1630.1571888809601,20.381453569061136,-0.15224995608207337,692.9694213480786,5.1764985067904945,17.825040307921746,-0.8262163988512032,606.0513704693394,28.09135756094091,5.783514791958423,-9.088380387363236,-10.740813185065642,106.95024184753048,392.15088677427843,303.0256852346697,-0.8262163988512032,17.825040307921746,-14.727340612588648
1204,2021-11-30-19-college-of-charleston,COLLEGE-OF-CHARLESTON,TULANE,81,77,77.8,Home,2021-11-30,True,1,4,48.03022108230769,47.945799672969414,-384.2417686584615,383.5663973837553,12.016789528317418,-0.15224995608207337,-96.13431622653934,-1.217999648656587,11.91920337231051,-0.8262163988512032,-95.35362697848409,-6.609731190809626,1.6524327977024065,28.09135756094091,5.783514791958423,-47.67681348924204,-11.91920337231051,35.75761011693153,-0.8262163988512032,11.91920337231051,-9.847841287445508
1205,2021-12-03-19-furman,COLLEGE-OF-CHARLESTON,FURMAN,88,91,74.0,Away,2021-12-03,True,-1,-3,47.99844791837366,47.945799672969414,335.9891354286156,-335.6205977107859,7.436803367363609,-0.15224995608207337,52.057623571545264,1.0657496925745136,7.919465939011946,-0.8262163988512032,55.43626157308363,5.783514791958423,-6.609731190809626,1.6524327977024065,28.09135756094091,0.0,47.51679563407168,-55.43626157308363,-0.8262163988512032,7.919465939011946,-6.543192628955213
1206,2021-12-07-20-tulane,COLLEGE-OF-CHARLESTON,TULANE,86,72,77.3,Away,2021-12-07,True,-1,14,48.03022108230769,47.945799672969414,-480.3022108230769,479.4579967296942,12.016789528317418,-0.15224995608207337,-120.16789528317418,-1.5224995608207337,11.91920337231051,-0.8262163988512032,-119.19203372310511,-8.262163988512032,5.783514791958423,-6.609731190809626,1.6524327977024065,297.98008430776275,-95.35362697848409,-47.67681348924204,-0.8262163988512032,11.91920337231051,-9.847841287445508
1207,2021-12-12-14-college-of-charleston,COLLEGE-OF-CHARLESTON,PRESBYTERIAN,78,76,66.9,Home,2021-12-12,True,1,2,47.86599002011751,47.945799672969414,-287.195940120705,287.67479803781646,-11.656521495775962,-0.15224995608207337,69.93912897465577,-0.9134997364924402,-11.3475915991047,-0.8262163988512032,68.08554959462819,-4.957298393107219,-8.262163988512032,5.783514791958423,-6.609731190809626,102.1283243919423,521.9892135588162,-102.1283243919423,-0.8262163988512032,-11.3475915991047,9.375566266646452
1208,2021-12-16-19-stetson,COLLEGE-OF-CHARLESTON,STETSON,59,67,70.3,Away,2021-12-16,True,-1,-8,47.84548149501742,47.945799672969414,574.145777940209,-575.3495960756329,-14.61275088907854,-0.15224995608207337,-175.3530106689425,1.8269994729848804,-15.094121880043446,-0.8262163988512032,-181.12946256052135,9.914596786214439,-4.957298393107219,-8.262163988512032,5.783514791958423,90.56473128026067,166.0353406804779,211.31770632060824,-0.8262163988512032,-15.094121880043446,12.471011023550648
1209,2021-12-22-19-old-dominion,COLLEGE-OF-CHARLESTON,OLD-DOMINION,82,80,73.2,Away,2021-12-22,True,-1,2,47.947904128695015,47.945799672969414,95.89580825739003,-95.89159934593883,0.15109969205440166,-0.15224995608207337,0.3021993841088033,0.30449991216414674,-2.9017833622433766,-0.8262163988512032,-5.803566724486753,1.6524327977024065,9.914596786214439,-4.957298393107219,-8.262163988512032,29.017833622433766,14.508916811216883,-31.91961698467714,-0.8262163988512032,-2.9017833622433766,2.397500999799059
1210,2021-12-31-14-college-of-charleston,COLLEGE-OF-CHARLESTON,DELAWARE,66,67,70.0,Home,2021-12-31,True,1,-1,47.936035471719215,47.945799672969414,-143.80810641515765,143.83739901890823,-1.5597240965718129,-0.15224995608207337,4.679172289715439,-0.4567498682462201,-1.4188407686510185,-0.8262163988512032,4.256522305953055,-2.4786491965536097,1.6524327977024065,9.914596786214439,-4.957298393107219,8.51304461190611,15.607248455161203,-19.86377076111426,-0.8262163988512032,-1.4188407686510185,1.1722695104181178
1211,2022-01-09-16-college-of-charleston,COLLEGE-OF-CHARLESTON,ELON,65,61,70.8,Home,2022-01-09,True,1,4,47.903492901836245,47.945799672969414,-383.22794321468996,383.5663973837553,-6.250617330098862,-0.15224995608207337,50.0049386407909,-1.217999648656587,-8.061635600138525,-0.8262163988512032,64.4930848011082,-6.609731190809626,-2.4786491965536097,1.6524327977024065,9.914596786214439,-169.29434760290903,241.84906800415573,282.15724600484833,-0.8262163988512032,-8.061635600138525,6.660655534397111
1212,2022-01-17-19-college-of-charleston,COLLEGE-OF-CHARLESTON,NORTH-CAROLINA-WILMINGTON,78,86,76.5,Home,2022-01-17,True,1,-8,47.92315705410504,47.945799672969414,191.69262821642016,-191.78319869187766,-3.4161012131335156,-0.15224995608207337,-13.664404852534062,0.6089998243282935,0.42380603996950533,-0.8262163988512032,1.6952241598780213,3.304865595404813,-6.609731190809626,-2.4786491965536097,1.6524327977024065,4.661866439664559,2.542836239817032,4.661866439664559,-0.8262163988512032,0.42380603996950533,-0.3501555001549938
1213,2022-01-20-19-towson,COLLEGE-OF-CHARLESTON,TOWSON,67,74,77.4,Away,2022-01-20,True,-1,-7,48.01979707576261,47.945799672969414,528.2177678333887,-527.4037964026636,10.514206851398455,-0.15224995608207337,115.65627536538301,1.674749516902807,10.823823632540309,-0.8262163988512032,119.0620599579434,9.088380387363236,3.304865595404813,-6.609731190809626,-2.4786491965536097,194.82882538572557,10.823823632540309,173.18117812064494,-0.8262163988512032,10.823823632540309,-8.942820583478003
1214,2022-01-22-16-james-madison,COLLEGE-OF-CHARLESTON,JAMES-MADISON,94,95,81.2,Away,2022-01-22,True,-1,-1,47.90809567528814,47.945799672969414,239.5404783764407,-239.7289983648471,-5.5871442571799435,-0.15224995608207337,-27.935721285899717,0.7612497804103668,-5.117638661898149,-0.8262163988512032,-25.588193309490745,4.131081994256016,9.088380387363236,3.304865595404813,-6.609731190809626,-15.352915985694448,138.17624387125002,-0.0,-0.8262163988512032,-5.117638661898149,4.228276985855179
1215,2022-01-25-19-college-of-charleston,COLLEGE-OF-CHARLESTON,WILLIAM-MARY,74,73,81.9,Home,2022-01-25,True,1,1,47.819879469348805,47.945799672969414,-239.099397346744,239.7289983648471,-18.3031898865309,-0.15224995608207337,91.51594943265451,-0.7612497804103668,-17.339385419394883,-0.8262163988512032,86.69692709697442,-4.131081994256016,4.131081994256016,9.088380387363236,3.304865595404813,-69.35754167757953,242.75139587152836,312.1089375491079,-0.8262163988512032,-17.339385419394883,14.326084579505501
1216,2022-01-27-19-college-of-charleston,COLLEGE-OF-CHARLESTON,HOFSTRA,73,76,77.2,Home,2022-01-27,True,1,-3,47.96476214123562,47.945799672969414,-47.96476214123562,47.945799672969414,2.581120960866201,-0.15224995608207337,-2.581120960866201,-0.15224995608207337,6.145407109212319,-0.8262163988512032,-6.145407109212319,-0.8262163988512032,-4.131081994256016,4.131081994256016,9.088380387363236,110.61732796582174,43.01784976448623,55.30866398291087,-0.8262163988512032,6.145407109212319,-5.077436131247985
1217,2022-01-29-16-college-of-charleston,COLLEGE-OF-CHARLESTON,NORTHEASTERN,81,63,68.6,Home,2022-01-29,True,1,18,47.900922196931035,47.945799672969414,-1053.8202883324827,1054.8075928053272,-6.621175103765609,-0.15224995608207337,145.6658522828434,-3.349499033805614,-6.968437234638104,-0.8262163988512032,153.30561916203828,-18.17676077472647,-0.8262163988512032,-4.131081994256016,4.131081994256016,62.71593511174294,13.936874469276209,125.43187022348587,-0.8262163988512032,-6.968437234638104,5.757437117623332
1218,2022-02-03-19-william-mary,COLLEGE-OF-CHARLESTON,WILLIAM-MARY,84,61,73.6,Away,2022-02-03,True,-1,23,47.819879469348805,47.945799672969414,-908.5777099176273,910.9701937864189,-18.3031898865309,-0.15224995608207337,347.76060784408713,-2.892749165559394,-17.339385419394883,-0.8262163988512032,329.4483229685028,-15.698111578172862,-18.17676077472647,-0.8262163988512032,-4.131081994256016,-138.71508335515907,190.73323961334373,86.69692709697442,-0.8262163988512032,-17.339385419394883,14.326084579505501
1219,2022-02-05-16-elon,COLLEGE-OF-CHARLESTON,ELON,66,64,71.0,Away,2022-02-05,True,-1,2,47.903492901836245,47.945799672969414,95.80698580367249,-95.89159934593883,-6.250617330098862,-0.15224995608207337,-12.501234660197724,0.30449991216414674,-8.061635600138525,-0.8262163988512032,-16.12327120027705,1.6524327977024065,-15.698111578172862,-18.17676077472647,-0.8262163988512032,-137.0478052023549,64.4930848011082,-88.67799160152377,-0.8262163988512032,-8.061635600138525,6.660655534397111
1220,2021-11-09-21-colorado-state,COLORADO-STATE,ORAL-ROBERTS,109,80,77.5,Home,2021-11-09,True,1,29,47.93452691024344,48.07085986259055,-1581.8393880380336,1586.3383754654883,-1.7771777532601618,17.874722080455285,58.64686585758534,589.8658286550244,-1.759484219494461,20.61601030418703,58.062979243317216,680.328340038172,123.69606182512217,494.7842473004887,680.328340038172,341.62009745399433,65.07049475314177,178.94386057113988,20.61601030418703,-1.759484219494461,-36.27354479915228
1221,2021-11-21-17-creighton,COLORADO-STATE,CREIGHTON,95,81,73.3,Neutral,2021-11-21,True,0,14,48.053562984004685,48.07085986259055,-672.7498817760656,672.9920380762677,15.38143986545606,17.874722080455285,-215.34015811638483,250.246109126374,16.267623688285443,20.61601030418703,-227.7467316359962,288.6241442586184,123.69606182512217,494.7842473004887,680.328340038172,341.62009745399433,65.07049475314177,178.94386057113988,20.61601030418703,16.267623688285443,335.3734975823297
1222,2021-11-22-20-northeastern,COLORADO-STATE,NORTHEASTERN,71,61,66.5,Neutral,2021-11-22,True,0,10,47.900922196931035,48.07085986259055,-479.0092219693104,480.70859862590555,-6.621175103765609,17.874722080455285,66.21175103765609,178.74722080455285,-6.968437234638104,20.61601030418703,69.68437234638104,206.1601030418703,288.6241442586184,123.69606182512217,494.7842473004887,-83.62124681565726,-111.49499575420967,-34.84218617319052,20.61601030418703,-6.968437234638104,-143.6613738333797
1223,2021-11-27-14-colorado-state,COLORADO-STATE,NORTHERN-COLORADO,88,79,65.1,Home,2021-11-27,True,1,9,47.906969767936815,48.07085986259055,-622.7906069831786,624.9211782136772,-5.749439711868831,17.874722080455285,74.7427162542948,232.3713870459187,-4.494252904182361,20.61601030418703,58.4252877543707,268.0081339544314,206.1601030418703,288.6241442586184,123.69606182512217,22.471264520911806,35.95402323345889,76.40229937110014,20.61601030418703,-4.494252904182361,-92.65356418224604
1224,2021-12-04-16-colorado-state,COLORADO-STATE,SAINT-MARYS-CA,74,58,67.2,Home,2021-12-04,True,1,16,48.10124621447451,48.07085986259055,-962.0249242894902,961.4171972518111,22.254804322165,17.874722080455285,-445.0960864433,357.4944416091057,21.626649420126203,20.61601030418703,-432.53298840252404,412.3202060837406,721.560360646546,268.0081339544314,206.1601030418703,-43.253298840252405,454.15963782265027,-129.75989652075722,20.61601030418703,21.626649420126203,445.8552272903622
1225,2021-12-11-14-colorado-state,COLORADO-STATE,MISSISSIPPI-STATE,66,63,63.0,Neutral,2021-12-11,True,0,3,48.070246929595925,48.07085986259055,-144.21074078878777,144.21257958777164,17.786370015838315,17.874722080455285,-53.359110047514946,53.624166241365856,16.67088660478488,20.61601030418703,-50.012659814354635,61.848030912561086,412.3202060837406,721.560360646546,268.0081339544314,-16.67088660478488,316.74684549091273,183.37975265263367,20.61601030418703,16.67088660478488,343.68717002417856
1226,2022-01-08-16-san-diego-state,COLORADO-STATE,SAN-DIEGO-STATE,49,79,68.9,Away,2022-01-08,True,-1,-30,48.09146955050178,48.07085986259055,1635.1099647170604,-1634.4092353280787,20.845533725494647,17.874722080455285,708.748146666818,-607.7405507354797,19.707926288932086,20.61601030418703,670.0694938236909,-700.944350342359,247.39212365024434,61.848030912561086,412.3202060837406,59.12377886679626,492.69815722330213,197.07926288932086,20.61601030418703,19.707926288932086,406.29881144678234
1227,2022-01-12-20-colorado-state,COLORADO-STATE,UTAH-STATE,77,72,67.5,Home,2022-01-12,True,1,5,48.05041118331523,48.07085986259055,-432.45370064983706,432.637738763315,14.927119245395204,17.874722080455285,-134.34407320855684,160.87249872409757,13.698108025448096,20.61601030418703,-123.28297222903286,185.54409273768326,-700.944350342359,247.39212365024434,61.848030912561086,-13.698108025448096,-82.18864815268859,315.05648458530624,20.61601030418703,13.698108025448096,282.40033620050497
1228,2022-01-15-18-san-jose-state,COLORADO-STATE,SAN-JOSE-STATE,78,42,65.3,Away,2022-01-15,True,-1,36,47.89470686290439,48.07085986259055,-1532.6306196129406,1538.2675156028977,-7.517092925699842,17.874722080455285,240.54697362239494,571.9911065745691,-12.04784971349579,20.61601030418703,385.5311908318653,659.7123297339849,185.54409273768326,-700.944350342359,247.39212365024434,289.1483931238989,216.86129484292422,-96.38279770796632,20.61601030418703,-12.04784971349579,-248.37859383672594
1229,2022-01-19-22-colorado-state,COLORADO-STATE,NEW-MEXICO,80,74,64.1,Home,2022-01-19,True,1,6,47.97551261548399,48.07085986259055,-479.7551261548399,480.70859862590555,4.130762771278285,17.874722080455285,-41.307627712782846,178.74722080455285,6.635414707333615,20.61601030418703,-66.35414707333615,206.1601030418703,659.7123297339849,185.54409273768326,-700.944350342359,-26.54165882933446,-218.96868534200928,6.635414707333615,20.61601030418703,6.635414707333615,136.79577797894396
1230,2022-01-25-21-colorado-state,COLORADO-STATE,NEVADA,77,66,67.1,Home,2022-01-25,True,1,11,48.0001646765376,48.07085986259055,-720.002470148064,721.0628979388583,7.684267820349078,17.874722080455285,-115.26401730523617,268.1208312068293,7.325980888339225,20.61601030418703,-109.88971332508837,309.2401545628054,329.85616486699246,206.1601030418703,659.7123297339849,58.6078471067138,-43.95588533003535,21.977942665017675,20.61601030418703,7.325980888339225,151.0324974822787
1231,2022-01-28-21-colorado-state,COLORADO-STATE,NEVADA-LAS-VEGAS,74,88,66.2,Home,2022-01-28,True,1,-14,48.03822658429656,48.07085986259055,480.3822658429656,-480.70859862590555,13.170753558989645,17.874722080455285,131.70753558989645,-178.74722080455285,12.32919342268911,20.61601030418703,123.2919342268911,-206.1601030418703,309.2401545628054,329.85616486699246,206.1601030418703,-357.5466092579842,147.95032107226933,-135.62112764958022,20.61601030418703,12.32919342268911,254.17877864447365
