KENT-STATE,-1.2676486531932396
KENTUCKY,17.605746214550603
LA-SALLE,2.90347359157515
LAFAYETTE,-14.150747646993915
LAMAR,-2.717788492557323
LEHIGH,-9.262270094069496
LIBERTY,-6.928268822553871
LIPSCOMB,-2.350966138990491
LONG-BEACH-STATE,0.6928854800991391
LONG-ISLAND-UNIVERSITY,-13.531058202522852
LONGWOOD,-11.453347129162818
LOUISIANA-LAFAYETTE,-0.7631010510647456
LOUISIANA-MONROE,-5.144717550316087
LOUISIANA-STATE,15.116011455917608
LOUISIANA-TECH,4.1914183316082365
LOUISVILLE,10.431371852271406
LOYOLA-IL,-0.1522131567489074
LOYOLA-MARYMOUNT,6.249928644532784
LOYOLA-MD,-10.582351213908488
MAINE,-9.727327911532456
MANHATTAN,-4.996932998196813
MARIST,-7.3058068972220935
MARQUETTE,15.888081714232241
MARSHALL,-2.1672211960014622
MARYLAND-BALTIMORE-COUNTY,-8.732262206969466
MARYLAND-EASTERN-SHORE,-8.181931566658413
MARYLAND,17.478029188106284
MASSACHUSETTS-LOWELL,-11.22970769837655
MASSACHUSETTS,6.876465981944307
MCNEESE-STATE,-11.973177985177882
MEMPHIS,18.72051966455501
MERCER,-3.620027907436482
MERRIMACK,-13.846007560236188
MIAMI-FL,11.209035636906703
MIAMI-OH,-6.223662595037491
MICHIGAN-STATE,13.862593207992617
MICHIGAN,15.521461314802519
MIDDLE-TENNESSEE,-3.883013554049212
MILWAUKEE,-16.304551092942788
MINNESOTA,9.4064767189255
MISSISSIPPI-STATE,10.407471533764356
MISSISSIPPI-VALLEY-STATE,-9.156156789331085
MISSISSIPPI,8.641182790693517
MISSOURI-KANSAS-CITY,-9.209333867550507
MISSOURI-STATE,5.476982535191858
MISSOURI,7.862254139220897
MONMOUTH,-2.181740498210466
MONTANA-STATE,-15.173184231940397
MONTANA,-9.72845392646776
MOREHEAD-STATE,-13.829106356160484
MORGAN-STATE,-14.572623123139014
MOUNT-ST-MARYS,-21.69068515878045
MURRAY-STATE,-7.99729635498539
NAVY,-12.54655976553338
NEBRASKA-OMAHA,-2.1875299055478674
NEBRASKA,11.924198514718137
NEVADA-LAS-VEGAS,8.469576395107255
NEVADA,4.585279065550165
NEW-HAMPSHIRE,-10.104853803441523
NEW-MEXICO-STATE,2.4218395490294484
NEW-MEXICO,4.088593046725952
NEW-ORLEANS,-11.520580926636374
NIAGARA,-3.162643989237282
NICHOLLS-STATE,-8.765844361378226
NJIT,-9.49023360767846
NORFOLK-STATE,-21.45299869653625
NORTH-ALABAMA,-4.409451410174105
NORTH-CAROLINA-ASHEVILLE,-8.213330985693096
NORTH-CAROLINA-AT,-5.58220388422426
NORTH-CAROLINA-CENTRAL,-10.906608562376798
NORTH-CAROLINA-GREENSBORO,-4.774662306310546
NORTH-CAROLINA-STATE,9.505810480530537
NORTH-CAROLINA-WILMINGTON,-7.408640323669149
NORTH-CAROLINA,14.852699144379493
NORTH-DAKOTA-STATE,-6.419033583279372
NORTH-DAKOTA,-6.579489807263192
NORTH-FLORIDA,-2.117021850116181
NORTH-TEXAS,1.3198176217761186
NORTHEASTERN,-4.028013400751217
NORTHERN-ARIZONA,-5.707342350253131
NORTHERN-COLORADO,-10.398860853461828
NORTHERN-ILLINOIS,-2.9324525027322683
NORTHERN-IOWA,0.4257768064567706
NORTHERN-KENTUCKY,-11.94632603444328
NORTHWESTERN-STATE,-11.16980291382187
NORTHWESTERN,12.114661559238414
NOTRE-DAME,7.396948773149726
OAKLAND,-5.702008769211862
OHIO-STATE,7.146666935786301
OHIO,-7.740244966352852
OKLAHOMA-STATE,23.30856310210139
OKLAHOMA,16.699721805536424
OLD-DOMINION,-0.4467433129390399
ORAL-ROBERTS,-6.677886162214266
OREGON-STATE,7.99045449808726
OREGON,9.625572375348616
PACIFIC,-2.7116770878338414
PENN-STATE,14.577519117186354
PENNSYLVANIA,0.9868967807456287
PEPPERDINE,5.109045744437167
PITTSBURGH,8.041187718453351
PORTLAND-STATE,-12.380934373148111
PORTLAND,-1.0523243159514455
PRAIRIE-VIEW,-11.389059934283278
PRESBYTERIAN,-8.634075713172168
PRINCETON,-7.457480000171251
PROVIDENCE,10.34343892001859
PURDUE,14.380765430027564
QUINNIPIAC,-9.344048467145848
RADFORD,-5.436244983291068
RHODE-ISLAND,2.569558593831536
RICE,-1.7317015999225698
RICHMOND,7.4031363305768885
RIDER,-2.9118754765469106
ROBERT-MORRIS,-10.710207814916293
RUTGERS,11.634505014359542
SACRAMENTO-STATE,-8.81766970980279
SACRED-HEART,-11.487497808363448
SAINT-FRANCIS-PA,-12.367951846370635
SAINT-JOSEPHS,4.902199398039582
SAINT-LOUIS,7.697403232346229
SAINT-MARYS-CA,7.4006168480702454
SAINT-PETERS,-3.912404389958178
SAM-HOUSTON-STATE,-0.8106617705750976
SAMFORD,-0.9397164788926214
SAN-DIEGO-STATE,15.06266439258605
SAN-DIEGO,-0.2101412910014518
SAN-FRANCISCO,9.759621413791715
SAN-JOSE-STATE,4.4811180979974345
SANTA-CLARA,7.814456512069049
SEATTLE,-11.405145915143498
SETON-HALL,15.958995992352186
SIENA,-3.9278281723989203
SOUTH-ALABAMA,-7.086225096366396
SOUTH-CAROLINA-STATE,-13.04024729603849
SOUTH-CAROLINA-UPSTATE,-7.188287246195256
SOUTH-CAROLINA,11.047796909209243
SOUTH-DAKOTA-STATE,-11.728986765866516
SOUTH-DAKOTA,-9.1358929801807
SOUTH-FLORIDA,3.701843540867584
SOUTHEAST-MISSOURI-STATE,-7.63935473498644
SOUTHEASTERN-LOUISIANA,-7.440881941372364
SOUTHERN-CALIFORNIA,14.635579078165646
SOUTHERN-ILLINOIS-EDWARDSVILLE,-12.17582586671631
SOUTHERN-ILLINOIS,1.1676309762358759
SOUTHERN-METHODIST,8.238647267610656
SOUTHERN-MISSISSIPPI,0.6034154675558787
SOUTHERN-UTAH,-15.219189285121471
SOUTHERN,-14.022008776466475
ST-BONAVENTURE,5.4472576529583465
ST-FRANCIS-NY,-14.670850717925846
ST-JOHNS-NY,10.353153670012633
ST-THOMAS-MN,-7.940178515835658
STANFORD,8.227959525003467
STEPHEN-F-AUSTIN,0.6810651328741004
STETSON,-3.848468126885291
STONY-BROOK,-10.40771157914901
SYRACUSE,11.326758389848528
TARLETON-STATE,-6.739531957457653
TEMPLE,6.191303990487636
TENNESSEE-MARTIN,-3.5213163187161953
TENNESSEE-STATE,-19.009303676452124
TENNESSEE-TECH,-10.225466669360959
TENNESSEE,14.694873592611104
TEXAS-AM-CORPUS-CHRISTI,-16.316880500418875
TEXAS-AM,10.534656924964896
TEXAS-ARLINGTON,-3.2019613188431215
TEXAS-CHRISTIAN,19.559912511384653
TEXAS-EL-PASO,-0.6791935249855314
TEXAS-PAN-AMERICAN,-2.083308036482206
TEXAS-SAN-ANTONIO,-2.536179806443824
TEXAS-SOUTHERN,-8.695168890811637
TEXAS-STATE,-7.030956372257837
TEXAS-TECH,19.3659946226042
TEXAS,8.317406658950524
TOLEDO,-6.387438397509395
TOWSON,-2.4903664509573313
TROY,-6.046448083797687
TULANE,8.879377293003367
TULSA,5.417067367774502
UCLA,13.551534502343483
UTAH-STATE,8.544847850197486
UTAH-VALLEY,-6.298428223624087
UTAH,10.033498096533036
VALPARAISO,-0.7661504828170522
VANDERBILT,7.213764440627429
VERMONT,-13.47011834506241
VILLANOVA,16.039434962194576
VIRGINIA-COMMONWEALTH,11.1478623549315
VIRGINIA-MILITARY-INSTITUTE,-2.1297152694839396
VIRGINIA-TECH,8.604115140333958
VIRGINIA,11.540805249682405
WAGNER,-16.761788327775292
WAKE-FOREST,11.233199749089042
WASHINGTON-STATE,12.714561906847038
WASHINGTON,10.475585792512046
WEBER-STATE,-14.482147108347968
WEST-VIRGINIA,13.118866066065925
WESTERN-CAROLINA,-2.6931671305550604
WESTERN-ILLINOIS,-9.202846576449527
WESTERN-KENTUCKY,0.22510106146348996
WESTERN-MICHIGAN,-4.237284655478395
WICHITA-STATE,10.180436205461628
WILLIAM-MARY,-3.184184430412791
WINTHROP,-9.252511754432202
WISCONSIN,12.433748819057092
WOFFORD,-3.419162510492218
WRIGHT-STATE,-9.685654940783724
WYOMING,6.153785991360549
XAVIER,14.091800015528356
YALE,-7.717634602915562
YOUNGSTOWN-STATE,-13.469886918289047
